year,month,primary_sector,municipality,registration_status,num_taxpayers,turnover_eur,invalid_reason,year_was_imputed,month_was_imputed,num_taxpayers_was_imputed,turnover_eur_was_imputed,primary_sector_was_imputed,municipality_was_imputed,registration_status_was_imputed,year_month,turnover_eur_log1p
2025.0,12.0,Sherbimet administrative dhe mbeshtetese,RAHOVEC,SH.P.K.,3.0,7798.0,,False,False,False,False,False,False,False,2025-12,8.961750799330497
2021.0,6.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,LIPJAN,SH.P.K.,8.0,153771.54,,False,False,False,False,False,False,False,2021-06,11.943229776549812
2022.0,10.0,Informimi dhe komunikimi,FERIZAJ,SH.P.K.,4.0,17984.34,,False,False,False,False,False,False,False,2022-10,9.797312260593792
2020.0,11.0,Ndertimtaria,ZVEÇAN,INDIVIDUAL,3.0,135068.07,,False,False,False,False,False,False,False,2020-11,11.813541556212382
2022.0,11.0,Informimi dhe komunikimi,VITI,INDIVIDUAL,2.0,0.0,,False,False,False,False,False,False,False,2022-11,0.0
2021.0,9.0,Aktivitetet e tjera sherbyese,PEJË,INDIVIDUAL,2.0,1106.0,,False,False,False,False,False,False,False,2021-09,7.009408932708637
2023.0,12.0,Bujqesia;Pylltaria dhe Peshkimi,KAÇANIK,INDIVIDUAL,1.0,2800.0,,False,False,False,False,False,False,False,2023-12,7.937731775260109
2025.0,6.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,MITROVICË VERIORE,SH.P.K.,2.0,30418.57,,False,False,False,False,False,False,False,2025-06,10.322841430276164
2023.0,8.0,Industria perpunuese,MAMUSHË,SH.P.K.,2.0,205501.96,,False,False,False,False,False,False,False,2023-08,12.233215716707637
2021.0,9.0,Transporti dhe magazinimi,LIPJAN,SH.P.K.,1.0,3996.28,,False,False,False,False,False,False,False,2021-09,8.293369408797163
2022.0,6.0,Akomodimi dhe sherbimi ushqimor,PRIZREN,INDIVIDUAL,174.0,313696.82,,False,False,False,False,False,False,False,2022-06,12.656185444839991
2022.0,11.0,Aktivitetet e tjera sherbyese,VITI,INDIVIDUAL,2.0,0.0,,False,False,False,False,False,False,False,2022-11,0.0
2025.0,11.0,Bujqesia;Pylltaria dhe Peshkimi,PODUJEVË,INDIVIDUAL,4.0,3376.68,,False,False,False,False,False,False,False,2025-11,8.12494436227069
2021.0,1.0,Mungon aktiviteti,PRIZREN,INDIVIDUAL,1.0,0.0,,False,False,False,False,False,False,False,2021-01,0.0
2025.0,2.0,Sherbimet administrative dhe mbeshtetese,ISTOG,INDIVIDUAL,2.0,0.0,,False,False,False,False,False,False,False,2025-02,0.0
2020.0,2.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,PRISHTINË,INDIVIDUAL,2.0,182497.52,,False,False,False,False,False,False,False,2020-02,12.11449734238276
2023.0,4.0,"Aktivitetet profesionale, shkencore dhe teknike",PRIZREN,SH.P.K.,3.0,50830.07,,False,False,False,False,False,False,False,2023-04,10.83626306078008
2019.0,12.0,Aktivitetet e tjera sherbyese,RANILLUG,INDIVIDUAL,1.0,1910.95,,False,False,False,False,False,False,False,2019-12,7.555878942641798
2020.0,8.0,Aktivitetet e shendetit te njeriut dhe te punes sociale,FERIZAJ,SH.P.K.,6.0,58300.0,,False,False,False,False,False,False,False,2020-08,10.97337452485014
2025.0,11.0,Industria perpunuese,ISTOG,SH.P.K.,1.0,22395.16,,False,False,False,False,False,False,False,2025-11,10.016644794576145
2020.0,10.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,GJAKOVË,SH.P.K.,5.0,6676.61,,False,False,False,False,False,False,False,2020-10,8.806515418079433
2022.0,2.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,LIPJAN,SH.P.K.,1.0,20262.03,,False,False,False,False,False,False,False,2022-02,9.91655332239525
2021.0,4.0,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,PRISHTINË,KOMPANI E HUAJ,2.0,54152.75,,False,False,False,False,False,False,False,2021-04,10.899582502108885
2022.0,11.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,GRAÇANICË,INDIVIDUAL,4.0,70826.67,,False,False,False,False,False,False,False,2022-11,11.168005022540916
2022.0,5.0,"Aktivitetet profesionale, shkencore dhe teknike",PRISHTINË,INDIVIDUAL,20.0,23825.77,,False,False,False,False,False,False,False,2022-05,10.0785650174733
2023.0,3.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,PRISHTINË,INDIVIDUAL,14.0,115812.86,,False,False,False,False,False,False,False,2023-03,11.659739526078033
2025.0,6.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,MALISHEVË,INDIVIDUAL,2.0,4371.62,,False,False,False,False,False,False,False,2025-06,8.38311765077003
2023.0,1.0,Industria perpunuese,PRIZREN,SH.P.K.,5.0,28190.35,,False,False,False,False,False,False,False,2023-01,10.246770472283956
2019.0,3.0,Aktivitetet e tjera sherbyese,MALISHEVË,INDIVIDUAL,2.0,8499.5,,False,False,False,False,False,False,False,2019-03,9.047880264277785
2022.0,12.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,PEJË,INDIVIDUAL,45.0,101668.43,,False,False,False,False,False,False,False,2022-12,11.52948194687993
2019.0,6.0,Industria perpunuese,PRISHTINË,SH.P.K.,4.0,2432.0,,False,False,False,False,False,False,False,2019-06,7.796880342783522
2024.0,2.0,Industria perpunuese,GJAKOVË,INDIVIDUAL,1.0,3305.93,,False,False,False,False,False,False,False,2024-02,8.103775545536717
2025.0,7.0,Industria perpunuese,PEJË,INDIVIDUAL,6.0,70156.18,,False,False,False,False,False,False,False,2025-07,11.158493432395623
2024.0,5.0,Informimi dhe komunikimi,FERIZAJ,SH.P.K.,3.0,7110.0,,False,False,False,False,False,False,False,2024-05,8.869398159883518
2019.0,12.0,Akomodimi dhe sherbimi ushqimor,VUSHTRRI,SH.P.K.,12.0,143833.31,,False,False,False,False,False,False,False,2019-12,11.876417291080967
2025.0,4.0,Aktivitetet e patundshmerise,PRISHTINË,INDIVIDUAL,9.0,436926.8,,False,False,False,False,False,False,False,2025-04,12.987523243036524
2022.0,2.0,Bujqesia;Pylltaria dhe Peshkimi,PRIZREN,KOOPERATIVA BUJQ.,1.0,1568.32,,False,False,False,False,False,False,False,2022-02,7.358397683499245
2023.0,9.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,PRISHTINË,SH.P.K.,28.0,2450862.05,,False,False,False,False,False,False,False,2023-09,14.711950785796176
2021.0,9.0,Industria perpunuese,PRIZREN,SH.P.K.,15.0,702491.24,,False,False,False,False,False,False,False,2021-09,13.462389633865682
2025.0,7.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,PODUJEVË,SH.P.K.,7.0,105702.83,,False,False,False,False,False,False,False,2025-07,11.568396405828173
